"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)",
"0400000US36","New York","84578","372",
"1500000US360470636001","Block Group 1; Census Tract 636; Kings County; New York","142986","22377",
"1500000US360470638001","Block Group 1; Census Tract 638; Kings County; New York","123125","100586",
"1500000US360470638002","Block Group 2; Census Tract 638; Kings County; New York","100500","31581",
"1500000US360470640001","Block Group 1; Census Tract 640; Kings County; New York","189265","64330",
"1500000US360470640002","Block Group 2; Census Tract 640; Kings County; New York","142929","55588",
"1500000US360470642001","Block Group 1; Census Tract 642; Kings County; New York","67399","17473",
"1500000US360470642002","Block Group 2; Census Tract 642; Kings County; New York","69615","59240",
"1500000US360470644001","Block Group 1; Census Tract 644; Kings County; New York","95677","48086",
"1500000US360470644002","Block Group 2; Census Tract 644; Kings County; New York","-","**",
"1500000US360470644003","Block Group 3; Census Tract 644; Kings County; New York","85833","82852",
"1500000US360470646001","Block Group 1; Census Tract 646; Kings County; New York","122734","90282",
"1500000US360470646002","Block Group 2; Census Tract 646; Kings County; New York","96438","18773",
"1500000US360470648001","Block Group 1; Census Tract 648; Kings County; New York","63359","36203",
"1500000US360470648002","Block Group 2; Census Tract 648; Kings County; New York","140476","35104",
"1500000US360470650001","Block Group 1; Census Tract 650; Kings County; New York","59010","37256",
"1500000US360470650002","Block Group 2; Census Tract 650; Kings County; New York","91289","6896",
"1500000US360470652001","Block Group 1; Census Tract 652; Kings County; New York","92969","35604",
"1500000US360470654001","Block Group 1; Census Tract 654; Kings County; New York","72132","59064",
"1500000US360470654002","Block Group 2; Census Tract 654; Kings County; New York","194063","85881",
"1500000US360470656001","Block Group 1; Census Tract 656; Kings County; New York","155179","68347",
"1500000US360470656002","Block Group 2; Census Tract 656; Kings County; New York","107625","34580",
"1500000US360470658001","Block Group 1; Census Tract 658; Kings County; New York","87188","45011",
"1500000US360470658002","Block Group 2; Census Tract 658; Kings County; New York","105417","50427",
"1500000US360470660001","Block Group 1; Census Tract 660; Kings County; New York","152125","34111",
"1500000US360470660002","Block Group 2; Census Tract 660; Kings County; New York","121339","58486",
"1500000US360470662001","Block Group 1; Census Tract 662; Kings County; New York","63681","36186",
"1500000US360470666000","Block Group 0; Census Tract 666; Kings County; New York","-","**",
"1500000US360470666001","Block Group 1; Census Tract 666; Kings County; New York","-","**",
"1500000US360470670001","Block Group 1; Census Tract 670; Kings County; New York","73510","29527",
"1500000US360470670002","Block Group 2; Census Tract 670; Kings County; New York","89513","5678",
"1500000US360470672001","Block Group 1; Census Tract 672; Kings County; New York","81834","36190",
"1500000US360470674001","Block Group 1; Census Tract 674; Kings County; New York","82400","48004",
"1500000US360470674002","Block Group 2; Census Tract 674; Kings County; New York","175000","80963",
"1500000US360470676001","Block Group 1; Census Tract 676; Kings County; New York","137644","43972",
"1500000US360470676002","Block Group 2; Census Tract 676; Kings County; New York","110938","26311",
"1500000US360470678001","Block Group 1; Census Tract 678; Kings County; New York","95943","10442",
"1500000US360470678002","Block Group 2; Census Tract 678; Kings County; New York","82865","40435",
"1500000US360470680001","Block Group 1; Census Tract 680; Kings County; New York","120680","42931",
"1500000US360470680002","Block Group 2; Census Tract 680; Kings County; New York","54808","29187",
"1500000US360470682001","Block Group 1; Census Tract 682; Kings County; New York","131250","68732",
"1500000US360470682002","Block Group 2; Census Tract 682; Kings County; New York","105052","70803",
"1500000US360470686001","Block Group 1; Census Tract 686; Kings County; New York","111655","39298",
"1500000US360470686002","Block Group 2; Census Tract 686; Kings County; New York","98833","29517",
"1500000US360470688001","Block Group 1; Census Tract 688; Kings County; New York","93409","33259",
"1500000US360470688002","Block Group 2; Census Tract 688; Kings County; New York","90000","11979",
"1500000US360470690001","Block Group 1; Census Tract 690; Kings County; New York","103977","19731",
"1500000US360470690002","Block Group 2; Census Tract 690; Kings County; New York","129744","58538",
"1500000US360470692001","Block Group 1; Census Tract 692; Kings County; New York","79173","13288",
"1500000US360470692002","Block Group 2; Census Tract 692; Kings County; New York","120208","27036",
"1500000US360470696011","Block Group 1; Census Tract 696.01; Kings County; New York","120417","29785",
"1500000US360470696012","Block Group 2; Census Tract 696.01; Kings County; New York","66667","24751",
"1500000US360470696021","Block Group 1; Census Tract 696.02; Kings County; New York","-","**",
"1500000US360470696022","Block Group 2; Census Tract 696.02; Kings County; New York","-","**",
"1500000US360470696023","Block Group 3; Census Tract 696.02; Kings County; New York","93870","28178",
"1500000US360470698001","Block Group 1; Census Tract 698; Kings County; New York","126458","102237",
"1500000US360470698002","Block Group 2; Census Tract 698; Kings County; New York","126528","56625",
"1500000US360470700001","Block Group 1; Census Tract 700; Kings County; New York","96574","27471",
"1500000US360470700002","Block Group 2; Census Tract 700; Kings County; New York","65625","35157",
"1500000US360470702011","Block Group 1; Census Tract 702.01; Kings County; New York","250,000+","***",
"1500000US360470702012","Block Group 2; Census Tract 702.01; Kings County; New York","110697","63553",
"1500000US360470702013","Block Group 3; Census Tract 702.01; Kings County; New York","-","**",
"1500000US360470702014","Block Group 4; Census Tract 702.01; Kings County; New York","154583","83032",
"1500000US360470702015","Block Group 5; Census Tract 702.01; Kings County; New York","120380","49897",
"1500000US360470702020","Block Group 0; Census Tract 702.02; Kings County; New York","-","**",
"1500000US360470702021","Block Group 1; Census Tract 702.02; Kings County; New York","-","**",
"1500000US360470702030","Block Group 0; Census Tract 702.03; Kings County; New York","-","**",
"1500000US360470702031","Block Group 1; Census Tract 702.03; Kings County; New York","-","**",
"1500000US360470706011","Block Group 1; Census Tract 706.01; Kings County; New York","140588","65368",
"1500000US360470706012","Block Group 2; Census Tract 706.01; Kings County; New York","147375","45333",
"1500000US360470706020","Block Group 0; Census Tract 706.02; Kings County; New York","-","**",
"1500000US360470706021","Block Group 1; Census Tract 706.02; Kings County; New York","-","**",
"1500000US360470720001","Block Group 1; Census Tract 720; Kings County; New York","72619","17626",
"1500000US360470722001","Block Group 1; Census Tract 722; Kings County; New York","74196","42661",
"1500000US360470722002","Block Group 2; Census Tract 722; Kings County; New York","-","**",
"1500000US360470724001","Block Group 1; Census Tract 724; Kings County; New York","66140","29560",
"1500000US360470724002","Block Group 2; Census Tract 724; Kings County; New York","64653","35889",
"1500000US360470726001","Block Group 1; Census Tract 726; Kings County; New York","101250","40585",
"1500000US360470728001","Block Group 1; Census Tract 728; Kings County; New York","62892","17455",
"1500000US360470728002","Block Group 2; Census Tract 728; Kings County; New York","95750","56039",
"1500000US360470730001","Block Group 1; Census Tract 730; Kings County; New York","126000","23796",
"1500000US360470730002","Block Group 2; Census Tract 730; Kings County; New York","156389","27668",
"1500000US360470732001","Block Group 1; Census Tract 732; Kings County; New York","88250","24517",
"1500000US360470732002","Block Group 2; Census Tract 732; Kings County; New York","87644","36794",
"1500000US360470734001","Block Group 1; Census Tract 734; Kings County; New York","168750","92320",
"1500000US360470734002","Block Group 2; Census Tract 734; Kings County; New York","107303","38173",
"1500000US360470736001","Block Group 1; Census Tract 736; Kings County; New York","64085","28883",
"1500000US360470736002","Block Group 2; Census Tract 736; Kings County; New York","100583","23989",
"1500000US360470736003","Block Group 3; Census Tract 736; Kings County; New York","52432","36379",
"1500000US360470738001","Block Group 1; Census Tract 738; Kings County; New York","53763","13020",
"1500000US360470738002","Block Group 2; Census Tract 738; Kings County; New York","91500","42272",
"1500000US360470738003","Block Group 3; Census Tract 738; Kings County; New York","80233","44662",
"1500000US360470740001","Block Group 1; Census Tract 740; Kings County; New York","54167","2340",
"1500000US360470740002","Block Group 2; Census Tract 740; Kings County; New York","99722","59103",
"1500000US360470742001","Block Group 1; Census Tract 742; Kings County; New York","66125","29668",
"1500000US360470742002","Block Group 2; Census Tract 742; Kings County; New York","73007","21632",
"1500000US360470744001","Block Group 1; Census Tract 744; Kings County; New York","139375","89601",
"1500000US360470744002","Block Group 2; Census Tract 744; Kings County; New York","146818","57260",
"1500000US360470746001","Block Group 1; Census Tract 746; Kings County; New York","86352","34961",
"1500000US360470746002","Block Group 2; Census Tract 746; Kings County; New York","68214","60052",
"1500000US360470748001","Block Group 1; Census Tract 748; Kings County; New York","154271","65124",
"1500000US360470748002","Block Group 2; Census Tract 748; Kings County; New York","48854","38308",
"1500000US360470750001","Block Group 1; Census Tract 750; Kings County; New York","104500","22460",
"1500000US360470750002","Block Group 2; Census Tract 750; Kings County; New York","117303","39159",
"1500000US360470752001","Block Group 1; Census Tract 752; Kings County; New York","162938","41076",
"1500000US360470754001","Block Group 1; Census Tract 754; Kings County; New York","-","**",
"1500000US360470754002","Block Group 2; Census Tract 754; Kings County; New York","169250","158294",
"1500000US360470756001","Block Group 1; Census Tract 756; Kings County; New York","93250","35775",
"1500000US360470756002","Block Group 2; Census Tract 756; Kings County; New York","-","**",
"1500000US360470758001","Block Group 1; Census Tract 758; Kings County; New York","112656","72565",
"1500000US360470758002","Block Group 2; Census Tract 758; Kings County; New York","54635","11318",
